Subject_ac,Timestamp,SampleDate_ac,SampleTime_ac,Configuration_ac,Scenario_ac,DisTime_ac,MarkingTxt_ac,Aplication_ac,EntId_ac,Site_ac,ExersiseId_ac,ForceId_ac,Category_ac,Country_ac,Domain_ac,Kind_ac,Extra_ac,Specific_ac,Subcategory_ac,AltCategory_ac,AltCountry_ac,AltDomain_ac,AltKind_ac,EcefX_ac,EcefY_ac,EcefZ_ac,OriPhi_ac,OriPsi_ac,OriTheta_ac,LinVelX_ac,LinVelY_ac,LinVelZ_ac,LinAccX_ac,LinAccY_ac,LinAccZ_ac,AngVelX_ac,AngVelY_ac,AngVelZ_ac,DrAlg_ac,Apperance_ac,Latitude_ac,Longitude_ac,Altitude_ac,Heading_ac,Pitch_ac,Roll_ac,CM_Altitude_Lead_ac,CM_Altitude_Wing_ac,CM_Airspeed_ac,Subject_cm,SampleDate_cm,SampleTime_cm,Configuration_cm,Scenario_cm,DisTime_cm,MarkingTxt_cm,Aplication_cm,EntId_cm,Site_cm,ExersiseId_cm,ForceId_cm,Category_cm,Country_cm,Domain_cm,Kind_cm,Extra_cm,Specific_cm,Subcategory_cm,AltCategory_cm,AltCountry_cm,AltDomain_cm,AltKind_cm,EcefX_cm,EcefY_cm,EcefZ_cm,OriPhi_cm,OriPsi_cm,OriTheta_cm,LinVelX_cm,LinVelY_cm,LinVelZ_cm,LinAccX_cm,LinAccY_cm,LinAccZ_cm,AngVelX_cm,AngVelY_cm,AngVelZ_cm,DrAlg_cm,Apperance_cm,Latitude_cm,Longitude_cm,Altitude_cm,Heading_cm,Pitch_cm,Roll_cm,CM_Altitude_Lead_cm,CM_Altitude_Wing_cm,CM_Airspeed_cm,Bank_Angle_Condition,distance_nm,Distance_Condition,angle_between_vel,angle_between_pos,Cone_Condition,Intercept_Criteria,Intercept_Complete
1,1970-07-23 09:33:51.637073915,2025-09-08,2025-09-11 20:26:03.707,HA,A,854991432,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-147248.98669608062,-4789956.525361861,4200767.274870396,-2.76653,1.98123,-0.757403,-45.5,78.125,81.625,-0.4375,-12.7656,11.2969,0.00585938,0.0703125,0.0390625,4,0,41.427914244678895,-91.76078619971926,12864.640667162585,-18.08872546009339,-2.1808120052651256,40.17567281680803,12000,10000,150,1.0,2025-09-08,2025-09-11 20:26:03.219,HA,A,4083258434.0,JASSM,3.0,135.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-107345.16082154664,-4798494.245191869,4191882.035612584,2.29982,3.002,-0.132114,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.32345154790896,-91.28152680405736,12000.001052781909,-79.89321881162826,-0.0049234713006493,0.0013040361392632,12000,10000,150.0,False,22.486436412889212,False,57.02048689869155,173.86928813532265,False,False,False
1,1970-07-23 09:33:51.646297385,2025-09-08,2025-09-11 20:26:04.629,HA,A,855389098,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-147263.27380545562,-4789931.040010299,4200794.280729771,-2.74257,1.94528,-0.772551,-42.25,77.875,83.375,-0.359375,-12.6719,11.2188,0.0,0.0683594,0.0449219,4,0,41.428245506386354,-91.76096629920914,12861.684079517448,-16.40673986827523,-1.8126492803853864,40.06371228259285,12000,10000,150,1.0,2025-09-08,2025-09-11 20:26:04.123,HA,A,4084391676.0,JASSM,3.0,135.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-107424.39910279664,-4798483.111402807,4191892.679167271,2.29982,3.002,-0.132114,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.32357908595266,-91.28247543926229,12000.00142599844,-79.89384520484575,-0.004199726946724,0.0013034907457111,12000,10000,150.0,False,22.456555699620832,False,58.64122368640942,173.81447453428913,False,False,False
1,1970-07-23 09:33:51.646302103,2025-09-08,2025-09-11 20:26:04.630,HA,A,855746998,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-147274.78747733062,-4789905.924775924,4200820.087370396,-2.71227,1.91719,-0.783672,-38.5,78.625,84.75,-0.234375,-12.8906,11.3906,0.00195312,0.0800781,0.0644531,4,0,41.42856698175751,-91.76111312067924,12856.825294917173,-15.125618374553024,-1.529588184109279,40.63238295186048,12000,10000,150,1.0,2025-09-08,2025-09-11 20:26:04.123,HA,A,4084391676.0,JASSM,3.0,135.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-107424.39910279664,-4798483.111402807,4191892.679167271,2.29982,3.002,-0.132114,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.32357908595266,-91.28247543926229,12000.00142599844,-79.89384520484575,-0.004199726946724,0.0013034907457111,12000,10000,150.0,False,22.468307680870353,False,60.54515516983011,173.772066026396,False,False,False
1,1970-07-23 09:33:51.647075818,2025-09-08,2025-09-11 20:26:04.707,HA,A,856184430,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-147288.28161795562,-4789877.014619674,4200851.895964146,-2.67699,1.87021,-0.802272,-34.5,78.375,86.375,-0.546875,-12.8906,11.4688,0.00585938,0.0859375,0.0507812,4,0,41.428951173626274,-91.7612850058842,12855.815907336511,-13.024596477984408,-0.9907490096801834,40.68977663405266,12000,10000,150,1.0,2025-09-08,2025-09-11 20:26:04.123,HA,A,4084391676.0,JASSM,3.0,135.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-107424.39910279664,-4798483.111402807,4191892.679167271,2.29982,3.002,-0.132114,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.32357908595266,-91.28247543926229,12000.00142599844,-79.89384520484575,-0.004199726946724,0.0013034907457111,12000,10000,150.0,False,22.482213766830725,False,62.49467452590229,173.7212723125763,False,False,False
1,1970-07-23 09:33:51.653002416,2025-09-08,2025-09-11 20:26:05.300,HA,A,856939996,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-147307.30505545562,-4789826.969697799,4200907.347136021,-2.61055,1.79294,-0.827583,-27.25,78.125,88.875,-0.3125,-12.7344,11.2344,0.00976562,0.0800781,0.0566406,4,0,41.42961964576389,-91.7615307393392,12854.587531467509,-9.74708361627412,-0.228788773484886,41.2389068228489,12000,10000,150,1.0,2025-09-08,2025-09-11 20:26:05.029,HA,A,4085465816.0,JASSM,3.0,135.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-107499.50652467164,-4798472.557691869,4191902.7660813336,2.29982,3.002,-0.132114,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.32369995806738,-91.28337462361368,12000.000172608712,-79.89443894664598,-0.0035137145978491,0.0013029835521003,12000,10000,150.0,False,22.463194318169073,False,66.01857181805393,173.619565494082,False,False,False
1,1970-07-23 09:33:51.653475545,2025-09-08,2025-09-11 20:26:05.347,HA,A,856582096,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-147298.96325858062,-4789851.514619674,4200880.388151646,-2.64487,1.82611,-0.816078,-31.125,77.875,87.875,-0.234375,-12.8594,11.375,0.00390625,0.0742188,0.0605469,4,0,41.42929320975527,-91.7614220287561,12855.77988754563,-11.146647177193303,-0.6166855369533675,40.67476069622802,12000,10000,150,1.0,2025-09-08,2025-09-11 20:26:05.029,HA,A,4085465816.0,JASSM,3.0,135.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-107499.50652467164,-4798472.557691869,4191902.7660813336,2.29982,3.002,-0.132114,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.32369995806738,-91.28337462361368,12000.000172608712,-79.89443894664598,-0.0035137145978491,0.0013029835521003,12000,10000,150.0,False,22.452961521664093,False,64.13654152702603,173.66389713591005,False,False,False
1,1970-07-23 09:33:51.655985311,2025-09-08,2025-09-11 20:26:05.598,HA,A,857218362,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-147313.71521170562,-4789809.099580611,4200928.376432896,-2.58533,1.76159,-0.836691,-27.375,75.125,91.5,-0.3125,-12.7344,11.2344,0.00976562,0.0800781,0.0566406,4,0,41.42986670448804,-91.76161391316788,12856.78815018147,-8.464728825642778,0.072040103698085,41.353712728589485,12000,10000,150,1.0,2025-09-08,2025-09-11 20:26:05.029,HA,A,4085465816.0,JASSM,3.0,135.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-107499.50652467164,-4798472.557691869,4191902.7660813336,2.29982,3.002,-0.132114,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.32369995806738,-91.28337462361368,12000.000172608712,-79.89443894664598,-0.0035137145978491,0.0013029835521003,12000,10000,150.0,False,22.470986624504853,False,66.00780610443479,173.58603531495692,False,False,False
1,1970-07-23 09:33:51.659093805,2025-09-08,2025-09-11 20:26:05.909,HA,A,857377430,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-147316.64685233062,-4789798.346650924,4200940.601042271,-2.56999,1.74366,-0.838704,-23.25,77.625,90.0,-0.28125,-12.4062,10.9375,0.0175781,0.0605469,0.0605469,4,0,41.43001263946928,-91.7616529007113,12857.11057997344,-7.767776405050637,0.0773583721689943,41.47019785746652,12000,10000,150,1.0,2025-09-08,2025-09-11 20:26:05.029,HA,A,4085465816.0,JASSM,3.0,135.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-107499.50652467164,-4798472.557691869,4191902.7660813336,2.29982,3.002,-0.132114,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.32369995806738,-91.28337462361368,12000.000172608712,-79.89443894664598,-0.0035137145978491,0.0013029835521003,12000,10000,150.0,False,22.475154857958476,False,67.92793473570397,173.56592414987676,False,False,False
1,1970-07-23 09:33:51.662054194,2025-09-08,2025-09-11 20:26:06.205,HA,A,857775096,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-147323.65271170562,-4789773.204072799,4200970.270964146,-2.53404,1.70071,-0.847333,-19.875,77.0,91.0,-0.34375,-12.1719,10.5625,0.0117188,0.0605469,0.0585938,4,0,41.43036116653062,-91.76174586782412,12860.234673915002,-6.078890116942231,0.3451581758199777,41.69877142866218,12000,10000,150,1.0,2025-09-08,2025-09-11 20:26:06.033,HA,A,4086599190.0,JASSM,3.0,135.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-107578.75457154664,-4798461.420973119,4191913.409636021,2.29982,3.002,-0.132114,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.32382749698016,-91.2843233833545,12000.000384765714,-79.89506542519831,-0.0027898807024624,0.0013024378231614,12000,10000,150.0,False,22.44191425621434,False,69.5413485890609,173.5052556845695,False,False,False
1,1970-07-23 09:33:51.665035125,2025-09-08,2025-09-11 20:26:06.503,HA,A,858132994,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-147328.41443045562,-4789748.812471236,4200998.015104771,-2.49694,1.66772,-0.854907,-16.125,77.25,91.375,-0.3125,-12.125,10.625,0.0117188,0.078125,0.0507812,4,0,41.43069264221658,-91.76181174042992,12860.855430252725,-4.793875174092438,0.6427292306369714,42.41460185655666,12000,10000,150,1.0,2025-09-08,2025-09-11 20:26:06.033,HA,A,4086599190.0,JASSM,3.0,135.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-107578.75457154664,-4798461.420973119,4191913.409636021,2.29982,3.002,-0.132114,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.32382749698016,-91.2843233833545,12000.000384765714,-79.89506542519831,-0.0027898807024624,0.0013024378231614,12000,10000,150.0,False,22.450431639573107,False,71.33205771386491,173.45882549309462,False,False,False
1,1970-07-23 09:33:51.670973518,2025-09-08,2025-09-11 20:26:07.097,HA,A,858968094,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-147336.95935233062,-4789695.620088424,4201062.321745396,-2.4164,1.56667,-0.871493,-8.75,75.875,92.75,-0.390625,-12.0,10.7031,0.0175781,0.0722656,0.0605469,4,0,41.43144150783838,-91.761933414352,12870.329204058213,-0.9823021056274688,1.3741103345869496,42.69447076546601,12000,10000,150,1.0,2025-09-08,2025-09-11 20:26:06.033,HA,A,4086599190.0,JASSM,3.0,135.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-107578.75457154664,-4798461.420973119,4191913.409636021,2.29982,3.002,-0.132114,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.32382749698016,-91.2843233833545,12000.000384765714,-79.89506542519831,-0.0027898807024624,0.0013024378231614,12000,10000,150.0,False,22.468556839678268,False,74.85095085157737,173.3530871677893,False,False,False
1,1970-07-23 09:33:51.671498837,2025-09-08,2025-09-11 20:26:07.149,HA,A,858570428,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-147333.60388358062,-4789720.449189986,4201032.058073521,-2.45456,1.6149,-0.865069,-12.125,76.625,92.125,-0.203125,-12.0312,10.4844,0.00390625,0.0683594,0.0566406,4,0,41.43109017294928,-91.76188418557004,12865.418966093182,-2.780606926871731,1.0739417492325174,42.57875718038216,12000,10000,150,1.0,2025-09-08,2025-09-11 20:26:07.107,HA,A,4087732208.0,JASSM,3.0,135.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-107657.97918092164,-4798450.287184057,4191924.048307896,2.29982,3.002,-0.132114,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.3239549807908,-91.28527186629628,11999.99928626948,-79.89569172256911,-0.0020662625018278,0.0013019017132016,12000,10000,150.0,False,22.417205423593018,False,73.23883141415348,173.39006339408976,False,False,False
