Subject_ac,Timestamp,SampleDate_ac,SampleTime_ac,Configuration_ac,Scenario_ac,DisTime_ac,MarkingTxt_ac,Aplication_ac,EntId_ac,Site_ac,ExersiseId_ac,ForceId_ac,Category_ac,Country_ac,Domain_ac,Kind_ac,Extra_ac,Specific_ac,Subcategory_ac,AltCategory_ac,AltCountry_ac,AltDomain_ac,AltKind_ac,EcefX_ac,EcefY_ac,EcefZ_ac,OriPhi_ac,OriPsi_ac,OriTheta_ac,LinVelX_ac,LinVelY_ac,LinVelZ_ac,LinAccX_ac,LinAccY_ac,LinAccZ_ac,AngVelX_ac,AngVelY_ac,AngVelZ_ac,DrAlg_ac,Apperance_ac,Latitude_ac,Longitude_ac,Altitude_ac,Heading_ac,Pitch_ac,Roll_ac,CM_Altitude_Lead_ac,CM_Altitude_Wing_ac,CM_Airspeed_ac,Subject_cm,SampleDate_cm,SampleTime_cm,Configuration_cm,Scenario_cm,DisTime_cm,MarkingTxt_cm,Aplication_cm,EntId_cm,Site_cm,ExersiseId_cm,ForceId_cm,Category_cm,Country_cm,Domain_cm,Kind_cm,Extra_cm,Specific_cm,Subcategory_cm,AltCategory_cm,AltCountry_cm,AltDomain_cm,AltKind_cm,EcefX_cm,EcefY_cm,EcefZ_cm,OriPhi_cm,OriPsi_cm,OriTheta_cm,LinVelX_cm,LinVelY_cm,LinVelZ_cm,LinAccX_cm,LinAccY_cm,LinAccZ_cm,AngVelX_cm,AngVelY_cm,AngVelZ_cm,DrAlg_cm,Apperance_cm,Latitude_cm,Longitude_cm,Altitude_cm,Heading_cm,Pitch_cm,Roll_cm,CM_Altitude_Lead_cm,CM_Altitude_Wing_cm,CM_Airspeed_cm,Bank_Angle_Condition,distance_nm,Distance_Condition,angle_between_vel,angle_between_pos,Cone_Condition,Intercept_Criteria,Intercept_Complete
1,1970-07-23 09:33:52.809542291,2025-09-08,2025-09-11 20:28:00.954,HA,A,1669618746,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156817.33485690953,-4784519.588981901,4205985.150183135,1.49479,2.86925,-0.157137,-118.492,35.5831,22.152,-0.334559,-10.0457,9.24619,0.011203,0.0598015,-0.053206,4,0,41.49366957175801,-91.87725349081576,11585.012291316309,-74.14511237817395,-4.121307288540464,-47.50836197782935,12000,10000,150,1,2025-09-08,2025-09-11 20:27:59.726,HA,A,4222308288,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172980.62976248687,-4788895.954072799,4200595.870573521,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.427949956560994,-92.06869245758712,12000.00101122683,99.93845434144173,-0.0036982263596796,0.005355540214976,12000,10000,150,False,9.472103651872334,False,171.55569696093727,145.52753192518017,False,False,False
1,1970-07-23 09:33:52.810212292,2025-09-08,2025-09-11 20:28:01.021,HA,A,1669698280,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156824.05825208547,-4784517.579618263,4205986.398669544,1.49505,2.87217,-0.153881,-118.644,35.1909,22.0087,-0.244926,-10.1034,9.0958,0.0153225,0.0558276,-0.0533933,4,0,41.4936886474769,-91.87733470655849,11583.332110431858,-74.39484863372904,-4.1283087056092285,-47.449951238361685,12000,10000,150,1,2025-09-08,2025-09-11 20:28:00.996,HA,A,4223500896,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172884.41101248687,-4788910.649385299,4200583.163542271,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42779745162363,-92.067536427996,12000.000256785244,99.93921925932968,-0.0028181340498936,0.0053549271918201,12000,10000,150,False,9.425855658290555,False,171.75820496077372,145.32984249074048,False,False,False
1,1970-07-23 09:33:52.810869777,2025-09-08,2025-09-11 20:28:01.086,HA,A,1669777812,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156833.16983653302,-4784514.896160986,4205988.0469680205,1.49645,2.8758,-0.149921,-118.867,34.692,21.7162,-0.230092,-9.97381,9.07479,0.0269219,0.0480295,-0.0467416,4,0,41.49371396841109,-91.87744475515944,11581.057633921242,-74.70189484932615,-4.133011104395624,-47.31585525381294,12000,10000,150,1,2025-09-08,2025-09-11 20:28:00.996,HA,A,4223500896,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172884.41101248687,-4788910.649385299,4200583.163542271,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42779745162363,-92.067536427996,12000.000256785244,99.93921925932968,-0.0028181340498936,0.0053549271918201,12000,10000,150,False,9.421999231062673,False,172.0356002842918,145.3088772552383,False,False,False
1,1970-07-23 09:33:52.811208220,2025-09-08,2025-09-11 20:28:01.120,HA,A,1669817580,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156835.94508110825,-4784514.080733554,4205988.534965288,1.49644,2.87708,-0.14863,-119.006,34.6343,21.271,-0.120335,-9.95534,9.01386,0.0194026,0.0529667,-0.0463317,4,0,41.4937215746668,-91.87747827349584,11580.339031263218,-74.8057439098546,-4.13050541254326,-47.29820249272797,12000,10000,150,1,2025-09-08,2025-09-11 20:28:00.996,HA,A,4223500896,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172884.41101248687,-4788910.649385299,4200583.163542271,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42779745162363,-92.067536427996,12000.000256785244,99.93921925932968,-0.0028181340498936,0.0053549271918201,12000,10000,150,False,9.420822233092037,False,172.1393221221551,145.3025229689027,False,False,False
1,1970-07-23 09:33:52.811904265,2025-09-08,2025-09-11 20:28:01.190,HA,A,1669897112,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156845.0859124179,-4784511.476972983,4205990.159174894,1.49694,2.88108,-0.144583,-119.226,34.1213,20.9866,-0.205584,-10.0847,9.14862,0.0173449,0.0529085,-0.0460862,4,0,41.493746252484414,-91.87758864084952,11578.21035478825,-75.13089212493051,-4.122764724335794,-47.2128860196181,12000,10000,150,1,2025-09-08,2025-09-11 20:28:00.996,HA,A,4223500896,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172884.41101248687,-4788910.649385299,4200583.163542271,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42779745162363,-92.067536427996,12000.000256785244,99.93921925932968,-0.0028181340498936,0.0053549271918201,12000,10000,150,False,9.41693823235639,False,172.41916000253804,145.2817131439213,False,False,False
1,1970-07-23 09:33:52.812206484,2025-09-08,2025-09-11 20:28:01.220,HA,A,1669936878,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156847.86991299372,-4784510.675410537,4205990.630676549,1.49737,2.88249,-0.143007,-119.365,34.0657,20.5392,-0.198773,-9.99813,9.08054,0.0230561,0.0573422,-0.0516768,4,0,41.49375366318269,-91.87762225853449,11577.490673855424,-75.2517742091696,-4.125764653225535,-47.16791287162559,12000,10000,150,1,2025-09-08,2025-09-11 20:28:00.996,HA,A,4223500896,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172884.41101248687,-4788910.649385299,4200583.163542271,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42779745162363,-92.067536427996,12000.000256785244,99.93921925932968,-0.0028181340498936,0.0053549271918201,12000,10000,150,False,9.415752745269502,False,172.51619630607334,145.27540526488846,False,False,False
1,1970-07-23 09:33:52.813868025,2025-09-08,2025-09-11 20:28:01.386,HA,A,1670135712,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156869.14791544652,-4784504.773138739,4205994.036198052,1.50008,2.89099,-0.134087,-119.984,32.9969,19.4977,-0.252648,-10.1558,9.18888,0.0248641,0.0617885,-0.0588881,4,0,41.49380763193651,-91.87787910958411,11572.109881487057,-75.95655882634092,-4.120083546189475,-46.89430481289072,12000,10000,150,1,2025-09-08,2025-09-11 20:28:00.996,HA,A,4223500896,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172884.41101248687,-4788910.649385299,4200583.163542271,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42779745162363,-92.067536427996,12000.000256785244,99.93921925932968,-0.0028181340498936,0.0053549271918201,12000,10000,150,False,9.406632003344074,False,173.16116818485008,145.22803673935346,False,False,False
1,1970-07-23 09:33:52.814207972,2025-09-08,2025-09-11 20:28:01.420,HA,A,1670175478,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156871.94878836657,-4784504.000155181,4205994.469503542,1.50058,2.89226,-0.13295,-120.118,32.9411,19.0515,-0.289822,-9.93533,9.18912,0.0285967,0.0618779,-0.0553511,4,0,41.49381461150127,-91.8779129179786,11571.378763879036,-76.05385440385186,-4.111217650852296,-46.84911829536438,12000,10000,150,1,2025-09-08,2025-09-11 20:28:00.996,HA,A,4223500896,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172884.41101248687,-4788910.649385299,4200583.163542271,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42779745162363,-92.067536427996,12000.000256785244,99.93921925932968,-0.0028181340498936,0.0053549271918201,12000,10000,150,False,9.405428816814366,False,173.24252626675295,145.22183567037467,False,False,False
1,1970-07-23 09:33:52.814541272,2025-09-08,2025-09-11 20:28:01.454,HA,A,1670215246,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156877.16234277727,-4784502.576156214,4205995.27189327,1.5013,2.89443,-0.130306,-120.316,32.7614,18.4598,-0.324752,-10.0303,9.26248,0.0230187,0.0599846,-0.050934,4,0,41.49382748677533,-91.8779758432462,11570.045251105106,-76.24902839339632,-4.124052905849697,-46.77775104246788,12000,10000,150,1,2025-09-08,2025-09-11 20:28:00.996,HA,A,4223500896,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172884.41101248687,-4788910.649385299,4200583.163542271,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42779745162363,-92.067536427996,12000.000256785244,99.93921925932968,-0.0028181340498936,0.0053549271918201,12000,10000,150,False,9.403186787132533,False,173.38961695497173,145.2103282870394,False,False,False
1,1970-07-23 09:33:52.815206922,2025-09-08,2025-09-11 20:28:01.520,HA,A,1670294778,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156883.98267927405,-4784500.728960769,4205996.307679774,1.50246,2.89754,-0.12752,-120.451,32.363,18.3207,-0.1744,-10.1098,9.08206,0.0315637,0.0532414,-0.0467229,4,0,41.49384414304073,-91.87805815555724,11568.30906813025,-76.48710099883274,-4.102403750054847,-46.67135687346293,12000,10000,150,1,2025-09-08,2025-09-11 20:28:00.996,HA,A,4223500896,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172884.41101248687,-4788910.649385299,4200583.163542271,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42779745162363,-92.067536427996,12000.000256785244,99.93921925932968,-0.0028181340498936,0.0053549271918201,12000,10000,150,False,9.400249871443998,False,173.58776573564595,145.19532877220917,False,False,False
1,1970-07-23 09:33:52.815866100,2025-09-08,2025-09-11 20:28:01.586,HA,A,1670374312,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156893.23500575128,-4784498.282687248,4205997.698722575,1.504,2.90146,-0.122629,-120.656,31.8396,18.0399,-0.271913,-10.2327,9.18692,0.026462,0.0567285,-0.0591066,4,0,41.49386628845319,-91.87816979543692,11566.06959495806,-76.84520896618888,-4.128736702749693,-46.52916608020707,12000,10000,150,1,2025-09-08,2025-09-11 20:28:00.996,HA,A,4223500896,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172884.41101248687,-4788910.649385299,4200583.163542271,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42779745162363,-92.067536427996,12000.000256785244,99.93921925932968,-0.0028181340498936,0.0053549271918201,12000,10000,150,False,9.396256303674601,False,173.85699063947936,145.17511882583088,False,False,False
1,1970-07-23 09:33:52.816204440,2025-09-08,2025-09-11 20:28:01.620,HA,A,1670414078,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156896.05409724932,-4784497.536388326,4205998.098300399,1.5044,2.90273,-0.121215,-120.783,31.7789,17.5959,-0.217467,-10.0972,9.22162,0.0253739,0.0565183,-0.0594998,4,0,41.4938728780272,-91.87820381138366,11565.332209698632,-76.95372868870496,-4.130847071717425,-46.48969387166805,12000,10000,150,1,2025-09-08,2025-09-11 20:28:00.996,HA,A,4223500896,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172884.41101248687,-4788910.649385299,4200583.163542271,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42779745162363,-92.067536427996,12000.000256785244,99.93921925932968,-0.0028181340498936,0.0053549271918201,12000,10000,150,False,9.395035722975424,False,173.92139830054967,145.16900914698542,False,False,False
1,1970-07-23 09:33:52.816539749,2025-09-08,2025-09-11 20:28:01.653,HA,A,1670453846,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156901.29385230507,-4784496.162499653,4205998.838245523,1.50552,2.9049,-0.119336,-120.975,31.5948,17.0079,-0.209757,-10.1295,9.32473,0.0353649,0.0537574,-0.0457554,4,0,41.49388502852516,-91.87826703056756,11563.98821920624,-77.11697970554937,-4.1130717443714,-46.39871961955368,12000,10000,150,1,2025-09-08,2025-09-11 20:28:00.996,HA,A,4223500896,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172884.41101248687,-4788910.649385299,4200583.163542271,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42779745162363,-92.067536427996,12000.000256785244,99.93921925932968,-0.0028181340498936,0.0053549271918201,12000,10000,150,False,9.392765099232072,False,174.04456857270438,145.1576821946228,False,False,False
1,1970-07-23 09:33:52.817202444,2025-09-08,2025-09-11 20:28:01.720,HA,A,1670533378,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156908.15477189873,-4784494.381556734,4205999.792561045,1.50684,2.90796,-0.11646,-121.107,31.1878,16.8709,-0.222578,-10.2165,9.21998,0.03307,0.0565058,-0.0459926,4,0,41.49390073272093,-91.87834980255526,11562.241028380138,-77.35682215524716,-4.096539383122293,-46.285267144887705,12000,10000,150,1,2025-09-08,2025-09-11 20:28:00.996,HA,A,4223500896,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172884.41101248687,-4788910.649385299,4200583.163542271,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42779745162363,-92.067536427996,12000.000256785244,99.93921925932968,-0.0028181340498936,0.0053549271918201,12000,10000,150,False,9.389787584083233,False,174.24134771648446,145.14291144036548,False,False,False
1,1970-07-23 09:33:52.818866148,2025-09-08,2025-09-11 20:28:01.886,HA,A,1670732212,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156929.60619437404,-4784488.988098387,4206002.6532712765,1.5118,2.91685,-0.106447,-121.615,30.0597,15.8744,-0.184597,-10.2036,9.22219,0.0310872,0.0537803,-0.0488971,4,0,41.49394796181,-91.87860853005144,11556.940378601295,-78.12405386949708,-4.111417959496726,-45.88990215796751,12000,10000,150,1,2025-09-08,2025-09-11 20:28:01.724,HA,A,4224634718,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172792.93444998687,-4788924.620088424,4200571.081511021,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42765244565322,-92.0664373790463,12000.000519776935,99.93994647230478,-0.0019814164734554,0.0053543378817227,12000,10000,150,False,9.339380755368136,False,174.79622103646705,144.92061086149528,False,False,False
1,1970-07-23 09:33:52.819201844,2025-09-08,2025-09-11 20:28:01.920,HA,A,1670771978,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156932.44659554824,-4784488.285665667,4206002.99957474,1.5126,2.91821,-0.104935,-121.735,29.988,15.4347,-0.193457,-10.2466,9.26685,0.0402522,0.0576876,-0.0518682,4,0,41.49395392660952,-91.87864278381971,11556.19670529792,-78.24042633424773,-4.112953007475981,-45.827601563619154,12000,10000,150,1,2025-09-08,2025-09-11 20:28:01.724,HA,A,4224634718,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172792.93444998687,-4788924.620088424,4200571.081511021,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42765244565322,-92.0664373790463,12000.000519776935,99.93994647230478,-0.0019814164734554,0.0053543378817227,12000,10000,150,False,9.338138998142162,False,174.82905047744782,144.91461027421286,False,False,False
1,1970-07-23 09:33:52.819871826,2025-09-08,2025-09-11 20:28:01.987,HA,A,1670851512,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156941.79503880782,-4784486.038284768,4206004.180844562,1.51484,2.92193,-0.10084,-121.924,29.4521,15.1638,-0.249825,-10.2078,9.27783,0.0305671,0.0543233,-0.0522531,4,0,41.49397345355321,-91.8787554959621,11553.997745829289,-78.55773576018429,-4.114711789906679,-45.65431408046338,12000,10000,150,1,2025-09-08,2025-09-11 20:28:01.724,HA,A,4224634718,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172792.93444998687,-4788924.620088424,4200571.081511021,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42765244565322,-92.0664373790463,12000.000519776935,99.93994647230478,-0.0019814164734554,0.0053543378817227,12000,10000,150,False,9.334051154027177,False,175.07298246141423,144.89489055125586,False,False,False
1,1970-07-23 09:33:52.820200972,2025-09-08,2025-09-11 20:28:02.020,HA,A,1670891278,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156944.64492096,-4784485.346830142,4206004.514597507,1.51558,2.92316,-0.0992655,-122.038,29.3818,14.7234,-0.117254,-10.1776,9.2206,0.0291439,0.051864,-0.0543337,4,0,41.49397926644441,-91.87878985887528,11553.254537841938,-78.67203310583795,-4.123727001079821,-45.59667316180688,12000,10000,150,1,2025-09-08,2025-09-11 20:28:01.724,HA,A,4224634718,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172792.93444998687,-4788924.620088424,4200571.081511021,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42765244565322,-92.0664373790463,12000.000519776935,99.93994647230478,-0.0019814164734554,0.0053543378817227,12000,10000,150,False,9.332801510110427,False,175.08998200727123,144.88892078450522,False,False,False
1,1970-07-23 09:33:52.820872882,2025-09-08,2025-09-11 20:28:02.087,HA,A,1670970812,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156954.012287683,-4784483.108061152,4206005.608513782,1.51833,2.92673,-0.0949858,-122.225,28.8485,14.4516,-0.316164,-10.1673,9.31235,0.0388353,0.0530084,-0.0571779,4,0,41.493998149435534,-91.8789027941286,11550.888437648502,-78.99099513950297,-4.139031899875652,-45.39642419502617,12000,10000,150,1,2025-09-08,2025-09-11 20:28:01.724,HA,A,4224634718,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172792.93444998687,-4788924.620088424,4200571.081511021,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42765244565322,-92.0664373790463,12000.000519776935,99.93994647230478,-0.0019814164734554,0.0053543378817227,12000,10000,150,False,9.32868954969195,False,175.3207681664424,144.86936414587686,False,False,False
1,1970-07-23 09:33:52.821204977,2025-09-08,2025-09-11 20:28:02.120,HA,A,1671010578,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156956.86491552962,-4784482.431021296,4206005.926238198,1.51874,2.92823,-0.0934049,-122.336,28.7739,14.0106,-0.230183,-10.2149,9.21478,0.0340125,0.0598223,-0.0532185,4,0,41.49400376781261,-91.87893718426672,11550.146033104122,-79.11619607027444,-4.136560533037351,-45.35544734284537,12000,10000,150,1,2025-09-08,2025-09-11 20:28:01.724,HA,A,4224634718,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172792.93444998687,-4788924.620088424,4200571.081511021,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42765244565322,-92.0664373790463,12000.000519776935,99.93994647230478,-0.0019814164734554,0.0053543378817227,12000,10000,150,False,9.327434252224451,False,175.32310388288775,144.8634489894805,False,False,False
1,1970-07-23 09:33:52.821539536,2025-09-08,2025-09-11 20:28:02.153,HA,A,1671050344,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156962.16976147916,-4784481.21847853,4206006.53627561,1.51993,2.93048,-0.090913,-122.507,28.5745,13.4343,-0.308391,-10.2777,9.33572,0.0300282,0.0562229,-0.0631304,4,0,41.4940140681224,-91.87900111913552,11548.92136732432,-79.308794909647,-4.137788122916757,-45.26161441494332,12000,10000,150,1,2025-09-08,2025-09-11 20:28:01.724,HA,A,4224634718,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172792.93444998687,-4788924.620088424,4200571.081511021,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42765244565322,-92.0664373790463,12000.000519776935,99.93994647230478,-0.0019814164734554,0.0053543378817227,12000,10000,150,False,9.325097077487099,False,175.3579341292835,144.85249809385022,False,False,False
1,1970-07-23 09:33:52.822202000,2025-09-08,2025-09-11 20:28:02.220,HA,A,1671129878,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156969.1228805448,-4784479.608422929,4206007.290870792,1.52136,2.93321,-0.0871975,-122.628,28.1591,13.3069,-0.371423,-10.2547,9.37395,0.027958,0.0478089,-0.0648199,4,0,41.4940273892884,-91.87908492745132,11547.167423483514,-79.57178476311782,-4.165960864484688,-45.14699918608553,12000,10000,150,1,2025-09-08,2025-09-11 20:28:01.724,HA,A,4224634718,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172792.93444998687,-4788924.620088424,4200571.081511021,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42765244565322,-92.0664373790463,12000.000519776935,99.93994647230478,-0.0019814164734554,0.0053543378817227,12000,10000,150,False,9.322029300019153,False,175.52766056043163,144.83819305449998,False,False,False
1,1970-07-23 09:33:52.822539162,2025-09-08,2025-09-11 20:28:02.253,HA,A,1671169644,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-156974.29974033198,-4784478.383218461,4206007.704901516,1.52131,2.93293,-0.0866992,-122.872,27.9607,12.984,-0.301531,-10.2571,9.31609,0.0252428,0.0463546,-0.0487619,4,0,41.494036468830544,-91.87914733632346,11545.47532243666,-79.58192791737947,-4.197261953950078,-45.15041090085848,12000,10000,150,1,2025-09-08,2025-09-11 20:28:01.724,HA,A,4224634718,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172792.93444998687,-4788924.620088424,4200571.081511021,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42765244565322,-92.0664373790463,12000.000519776935,99.93994647230478,-0.0019814164734554,0.0053543378817227,12000,10000,150,False,9.319723676237421,False,175.58341413395792,144.82780897961842,False,False,False
1,1970-07-23 09:33:52.826202136,2025-09-08,2025-09-11 20:28:02.620,HA,A,1671607078,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-157019.55572247162,-4784468.604075873,4206011.906188543,1.52617,2.9497,-0.0668255,-123.829,25.6499,10.6753,-0.279093,-10.1702,9.24414,0.0129236,0.0490531,-0.0532601,4,0,41.49411421127039,-91.87969254860931,11534.236399903892,-81.0733715145536,-4.2525845763918655,-44.68834279361608,12000,10000,150,1,2025-09-08,2025-09-11 20:28:01.724,HA,A,4224634718,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172792.93444998687,-4788924.620088424,4200571.081511021,-2.30126,-0.151481,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42765244565322,-92.0664373790463,12000.000519776935,99.93994647230478,-0.0019814164734554,0.0053543378817227,12000,10000,150,False,9.299553941931862,False,176.01943212383352,144.73744468772813,False,False,False
1,1970-07-23 09:33:52.829205630,2025-09-08,2025-09-11 20:28:02.920,HA,A,1671964976,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-157056.01207478755,-4784461.3128894605,4206014.581676989,1.52769,2.9638,-0.0515469,-124.596,23.9246,8.35267,-0.226207,-10.1676,9.17679,0.0176091,0.0542463,-0.0477465,4,0,41.494168562482045,-91.88013152020456,11525.08313765914,-82.26723342911035,-4.239872575365544,-44.465147879518376,12000,10000,150,1,2025-09-08,2025-09-11 20:28:02.726,HA,A,4225827336,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172696.71472342435,-4788939.311494674,4200558.374479771,-2.30126,-0.151385,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42749994150275,-92.06528135002522,11999.99972567775,99.93707674197935,-0.0051582589919861,0.0046428619104758,12000,10000,150,False,9.240165686266586,False,175.75227993283008,144.47730218836637,False,False,False
1,1970-07-23 09:33:52.829872085,2025-09-08,2025-09-11 20:28:02.987,HA,A,1672044510,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-157065.5716433249,-4784459.4940476585,4206015.187288892,1.52805,2.96758,-0.0477051,-124.744,23.387,8.09106,-0.278827,-10.1912,9.29126,0.00574972,0.0528981,-0.0480982,4,0,41.4941816129206,-91.88024659078503,11522.703056406766,-82.57662842916562,-4.226029098465881,-44.41107206030373,12000,10000,150,1,2025-09-08,2025-09-11 20:28:02.726,HA,A,4225827336,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172696.71472342435,-4788939.311494674,4200558.374479771,-2.30126,-0.151385,0.129813,96.25,-14.625,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.42749994150275,-92.06528135002522,11999.99972567775,99.93707674197935,-0.0051582589919861,0.0046428619104758,12000,10000,150,False,9.235838605563004,False,175.77223670256544,144.45906037293295,False,False,False
