Subject,Timestamp,SampleDate,SampleTime,TestCard,DisSource,DisTime,MarkingTxt,Aplication,EntId,Site,ExersiseId,ForceId,Category,Country,Domain,Kind,Extra,Specific,Subcategory,AltCategory,AltCountry,AltDomain,AltKind,EcefX,EcefY,EcefZ,OriPhi,OriPsi,OriTheta,LinVelX,LinVelY,LinVelZ,LinAccX,LinAccY,LinAccZ,AngVelX,AngVelY,AngVelZ,DrAlg,Apperance,Latitude,Longitude,Altitude,Heading,Pitch,Roll
613,17498314545497287,2025-06-13,16:17:34.549,tag2,coresim,756692664,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.83826900639,-4772181.922267152,4215814.480543924,-2.32805,-0.28002,0.225437,0.0715018,-0.128643,0.0861314,-0.214499,-7.07982,6.7862,-0.00847114,0.00275783,-0.00156565,4,0,41.63858622257794,-91.54053868024019,625.0810726029338,109.23448636656622,1.9431292791780594,0.23082358030399155
613,17498314547499778,2025-06-13,16:17:34.749,tag2,coresim,756931264,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.82825885787,-4772182.089579832,4215814.633482719,-2.32979,-0.28021,0.224831,0.0286037,-1.54455,1.44332,-0.214499,-7.07982,6.7862,-0.00847114,0.00275783,-0.00156565,4,0,41.63858625274291,-91.54053850615793,625.8238942136213,109.21663829207353,1.9747869653412526,0.1331417952511798
613,17498314550162953,2025-06-13,16:17:35.016,tag2,coresim,757249396,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.79675442803,-4772181.945222352,4215814.474659319,-2.32635,-0.279167,0.226249,0.084083,-0.140925,0.0741109,-0.2047,-7.07686,6.79775,0.00165511,-0.00367121,-0.000708443,4,0,41.63858605238821,-91.5405381747613,625.1217726473991,109.23527726533923,1.8765626735996712,0.3174366483013079
613,17498314554831263,2025-06-13,16:17:35.483,tag2,coresim,757806130,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.80667513268,-4772182.051998796,4215814.388220892,-2.32516,-0.279402,0.2261,0.0794029,-0.169261,0.0427104,-0.222462,-7.06459,6.77983,-0.00408525,0.000935227,-0.00349436,4,0,41.63858483066024,-91.5405382593326,625.1957151980747,109.2381398462106,1.8919659148055654,0.3887563335286103
613,17498314559499345,2025-06-13,16:17:35.949,tag2,coresim,758362862,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.76356429,-4772182.073541958,4215814.347407059,-2.32509,-0.27909,0.225886,0.0870936,-0.304152,0.134819,-0.190379,-7.0669,6.75081,0.000302727,-0.00168008,0.00170505,4,0,41.63858443414382,-91.54053773515811,625.156707251894,109.21723676401221,1.887818071398418,0.38795622482053943
613,17498314564166068,2025-06-13,16:17:36.416,tag2,coresim,758919596,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.89233204373,-4772182.11738968,4215814.295913907,-2.3245,-0.279541,0.22487,0.0310436,-0.304408,0.133366,-0.251557,-7.06435,6.77005,0.00925969,-0.00709587,-0.00260178,4,0,41.63858380474762,-91.54053926590436,625.1604192110764,109.19245395701064,1.9461974657365675,0.42675170736887524
613,17498314568831676,2025-06-13,16:17:36.883,tag2,coresim,759476328,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.87227309021,-4772182.158269741,4215814.255610922,-2.32392,-0.280917,0.225551,0.036927,-0.325243,0.109521,-0.223878,-7.06935,6.78378,0.00552294,0.00650706,-0.000394273,4,0,41.63858329232775,-91.54053901205619,625.1714401552252,109.27378509677433,1.9748963471255951,0.48019830140247577
613,17498314573163677,2025-06-13,16:17:37.316,tag2,coresim,759993294,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.93533668744,-4772182.122830657,4215814.260546836,-2.32504,-0.281397,0.22482,0.0190712,-0.184251,0.0203896,-0.199697,-7.08025,6.77683,0.00229802,0.000267356,-0.00732265,4,0,41.63858352732132,-91.54053978009802,625.0994939073854,109.2619503500559,2.023194763340246,0.42218432128581035
613,17498314577830433,2025-06-13,16:17:37.783,tag2,coresim,760550026,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.92243504239,-4772182.162856932,4215814.214226969,-2.32443,-0.28154,0.22437,0.0189936,-0.202169,-0.000412658,-0.189883,-7.07024,6.77773,0.00537938,-0.00664438,-0.00378148,4,0,41.63858297837034,-91.54053961239529,625.0957778476948,109.2487972422695,2.046783753229119,0.45821449301580114
613,17498314582497335,2025-06-13,16:17:38.249,tag2,coresim,761106760,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.90893534228,-4772182.195968212,4215814.145815952,-2.32492,-0.281893,0.224645,0.0157187,-0.33557,0.0915216,-0.189674,-7.06465,6.77221,-0.00924304,0.00277447,-0.000346419,4,0,41.63858232222269,-91.5405394397486,625.0269171345872,109.27381405694166,2.050164127432076,0.4355210339900958
613,17498314586830092,2025-06-13,16:17:38.683,tag2,coresim,761623726,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.04117807017,-4772182.1293357,4215814.212658858,-2.32516,-0.283119,0.222437,-0.0332289,-0.184615,0.0136434,-0.203049,-7.05686,6.7833,-0.00127644,0.00795515,-0.0010351,4,0,41.63858314917721,-91.54054104783357,625.0180246170297,109.22955232108254,2.187049484532166,0.43547333942083005
613,17498314591494372,2025-06-13,16:17:39.149,tag2,coresim,762180458,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.05654224915,-4772182.174180991,4215814.16514866,-2.32459,-0.282526,0.222259,-0.0447931,-0.199828,-0.00455111,-0.206634,-7.05517,6.78588,0.00726232,-0.00117658,-0.0039188,4,0,41.638582558853614,-91.54054121769585,625.0253886777507,109.19926541858854,2.1701112392946382,0.45999472207308967
613,17498314596165404,2025-06-13,16:17:39.616,tag2,coresim,762737192,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.04907547348,-4772182.163652788,4215814.206060995,-2.32666,-0.282147,0.222158,-0.032489,-0.182641,0.0169139,-0.206234,-7.06643,6.77966,-0.00274743,-0.0014741,0.00507769,4,0,41.63858289829814,-91.54054113151004,625.0882755827326,109.1803952814438,2.158777866065424,0.3353976815293953
613,17498314597829064,2025-06-13,16:17:39.782,tag2,coresim,762936024,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.0573542318,-4772182.292228665,4215814.303034338,-2.32721,-0.282559,0.222942,-0.06686,-1.36033,1.14681,-0.206234,-7.06643,6.77966,-0.00274743,-0.0014741,0.00507769,4,0,41.63858278059252,-91.54054118934818,625.6153584601375,109.22883449350677,2.1444304886048413,0.3109811445355957
613,17498314600828116,2025-06-13,16:17:40.082,tag2,coresim,763293924,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.06469287515,-4772182.221333393,4215814.17637828,-2.32677,-0.281559,0.222253,-0.0384888,-0.194182,0.00643414,-0.216702,-7.07027,6.77996,6.34581E-05,0.00413102,-0.00303039,4,0,41.638582351134716,-91.5405413002689,625.1659782659244,109.16169040755497,2.1312219489324216,0.32132099243462875
613,17498314605496394,2025-06-13,16:17:40.549,tag2,coresim,763850656,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.06232268125,-4772182.1422408875,4215814.275577853,-2.3276,-0.281894,0.222058,-0.022841,-0.154356,0.0533093,-0.217671,-7.08018,6.78394,0.00651954,0.000533673,-0.00369202,4,0,41.63858349196564,-91.54054129735253,625.1882060520807,109.16653126380928,2.1525067910076516,0.2780209933408609
613,17498314610162925,2025-06-13,16:17:41.016,tag2,coresim,764407390,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.07017214391,-4772182.171398738,4215814.257821149,-2.32682,-0.282263,0.222078,-0.0277386,-0.162062,0.0447939,-0.211939,-7.06954,6.7752,0.00671512,0.00670056,0.000531592,4,0,41.638583196862044,-91.54054138211855,625.2214832751131,109.18158942641497,2.166613636163953,0.3277845096275668
613,17498314614830896,2025-06-13,16:17:41.483,tag2,coresim,764964122,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.09131825787,-4772182.181828447,4215814.267500793,-2.3274,-0.28194,0.221524,-0.0221232,-0.165247,0.0416887,-0.200853,-7.06882,6.76067,0.000901938,0.00449096,-0.00207123,4,0,41.63858319622334,-91.54054163245426,625.2695414892562,109.14612179507895,2.1755020765591837,0.2891805848341039
613,17498314619493347,2025-06-13,16:17:41.949,tag2,coresim,765520854,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.10647510093,-4772182.219513565,4215814.245019741,-2.32614,-0.282287,0.221064,-0.0325843,-0.173494,0.0327187,-0.201116,-7.07204,6.78399,0.000329774,0.000820795,-0.00227929,4,0,41.63858281716341,-91.54054180213933,625.3139026459897,109.14041760242925,2.2077081592998975,0.36552927773262606
613,17498314624162142,2025-06-13,16:17:42.416,tag2,coresim,766077588,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.08380021673,-4772182.173069437,4215814.328439277,-2.32615,-0.281338,0.221358,-0.00406949,-0.154151,0.0550399,-0.201786,-7.05778,6.78723,0.00353805,0.000281921,0.00666102,4,0,41.63858365984582,-91.54054154508259,625.3804161511373,109.11600404909392,2.1577008877470347,0.35244282733818083
613,17498314628827918,2025-06-13,16:17:42.882,tag2,coresim,766634320,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.08475016415,-4772182.205584019,4215814.30710123,-2.32578,-0.279839,0.221817,-0.00905415,-0.166724,0.0404707,-0.216234,-7.07464,6.79057,-0.00120154,-0.00178827,-0.00515883,4,0,41.6385833216811,-91.54054154598842,625.4136591706749,109.07722333686776,2.0788889704630313,0.3529917639081056
613,17498314633493780,2025-06-13,16:17:43.349,tag2,coresim,767191054,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.1534990446,-4772182.159364097,4215814.373966441,-2.32561,-0.280324,0.221736,-0.0164041,-0.154693,0.0549978,-0.212828,-7.05902,6.79854,0.00473231,-0.00662565,-0.000579446,4,0,41.63858403693096,-91.54054238571813,625.4506621821748,109.09255950722603,2.1017092059149043,0.3697970987882333
613,17498314638162275,2025-06-13,16:17:43.816,tag2,coresim,767747786,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.16170851418,-4772182.200187139,4215814.360047724,-2.32388,-0.280391,0.22227,-0.0244773,-0.17206,0.0364129,-0.22444,-7.06843,6.78603,0.00070012,3.12089E-06,0.00227097,4,0,41.638583697836886,-91.54054247103939,625.5209215169481,109.11729764324798,2.083296706458011,0.4704145194394502
613,17498314642829912,2025-06-13,16:17:44.282,tag2,coresim,768304518,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.21541309985,-4772182.1039227005,4215814.462369299,-2.32439,-0.281073,0.221909,-0.0292677,-0.265879,0.176085,-0.205964,-7.08904,6.76412,-0.00759521,0.00469694,0.00415599,4,0,41.638584953343624,-91.54054314642227,625.5115619967149,109.12863297433984,2.1251788387403536,0.4499912182752555
613,17498314647493398,2025-06-13,16:17:44.749,tag2,coresim,768861252,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.22343579723,-4772182.133606292,4215814.444045928,-2.32263,-0.280846,0.222163,-0.0370787,-0.28517,0.154922,-0.21449,-7.06641,6.76755,0.00661733,-0.00107463,0.00227097,4,0,41.63858465125536,-91.54054323309701,625.5449039906679,109.13042827794297,2.1059369464603614,0.5483883020971946
613,17498314647831133,2025-06-13,16:17:44.783,tag2,coresim,768901018,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.22479085645,-4772182.147037052,4215814.452969245,-2.32241,-0.280872,0.222243,-0.0442281,-0.520708,0.380498,-0.21449,-7.06641,6.76755,0.00661733,-0.00107463,0.00227097,4,0,41.63858463076436,-91.54054324502077,625.5973646290947,109.13474899737702,2.1038417115101162,0.5611853748396268
613,17498314652161571,2025-06-13,16:17:45.216,tag2,coresim,769417984,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.24574517031,-4772182.1773787085,4215814.419589063,-2.32146,-0.279398,0.222264,-0.0430818,-0.309084,0.128115,-0.224567,-7.06881,6.77008,-0.000623138,-0.00220231,0.0011204,4,0,41.63858422134886,-91.54054348663055,625.6003498602602,109.07876934223185,2.0433785520017635,0.5949007185673142
613,17498314656494370,2025-06-13,16:17:45.649,tag2,coresim,769934950,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.13614401445,-4772182.05862175,4215814.545459811,-2.32241,-0.277802,0.222174,0.0236259,-0.162186,0.0509536,-0.230364,-7.07536,6.76977,0.00509226,0.000654347,-0.00291595,4,0,41.63858579607773,-91.54054221000641,625.5764296549896,109.01346816322094,1.9823407342275268,0.5183846312695031
613,17498314661163188,2025-06-13,16:17:46.116,tag2,coresim,770491684,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.1232870762,-4772182.102410069,4215814.527165152,-2.32085,-0.277547,0.222932,0.0267875,-0.188579,0.0236397,-0.211358,-7.07406,6.7814,0.00945526,-0.00697311,0.00258722,4,0,41.6385854131952,-91.5405420416262,625.643029301367,109.03513248747018,1.9420421768573806,0.6051272405815024
613,17498314665827438,2025-06-13,16:17:46.582,tag2,coresim,771048416,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.10896766945,-4772182.100026511,4215814.530289411,-2.32117,-0.277192,0.223405,0.0431763,-0.208487,0.00234192,-0.214492,-7.06866,6.7777,0.0029222,-0.00131598,0.00299918,4,0,41.63858545077375,-91.54054187059785,625.6430536935861,109.0410734166321,1.9089907020431973,0.5824349275223457
613,17498314670495321,2025-06-13,16:17:47.049,tag2,coresim,771605148,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.08264382217,-4772182.16642551,4215814.481853754,-2.32094,-0.276656,0.224537,0.0522587,-0.236414,-0.0288928,-0.216477,-7.06409,6.78824,-0.00665686,-0.00184653,0.00186941,4,0,41.638584732037664,-91.54054153335247,625.6984815967186,109.06745482849425,1.8425742006487555,0.5897271970069415
613,17498314675160537,2025-06-13,16:17:47.516,tag2,coresim,772161882,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.10578735237,-4772182.022465099,4215814.633685246,-2.32359,-0.277768,0.22384,0.0487589,-0.311075,0.130959,-0.201725,-7.05334,6.785,-0.000483738,0.00545636,0.00240829,4,0,41.63858661081437,-91.54054185746799,625.6781282653574,109.08135723098336,1.9151679078858155,0.4524299105039673
613,17498314679828444,2025-06-13,16:17:47.982,tag2,coresim,772718614,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.0786964208,-4772182.066357136,4215814.583295524,-2.32324,-0.277915,0.223589,0.0577551,-0.332323,0.102541,-0.2149,-7.07078,6.76808,0.00242493,-0.000643944,0.00283065,4,0,41.638586013643646,-91.54054151828161,625.674080217269,109.07658164131807,1.9309791665250193,0.47448012571510106
613,17498314684493245,2025-06-13,16:17:48.449,tag2,coresim,773275346,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.11478755914,-4772182.099223059,4215814.580960623,-2.32249,-0.277279,0.224271,0.0489601,-0.352534,0.0832541,-0.214172,-7.06983,6.79454,-0.00225016,-0.00375651,0.00199425,4,0,41.63858579559229,-91.54054194068135,625.7519255596508,109.08041657662503,1.8783479607628062,0.5094470362078123
613,17498314689163155,2025-06-13,16:17:48.916,tag2,coresim,773832080,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.08819076061,-4772182.161567468,4215814.503206259,-2.32069,-0.277368,0.224578,0.0574459,-0.378986,0.0543471,-0.253036,-7.08233,6.78239,0.0124825,-0.00541683,-0.00388135,4,0,41.63858490387035,-91.54054160146949,625.7334859801318,109.09661105818341,1.8697921663144945,0.6141208291813999
613,17498314693492457,2025-06-13,16:17:49.349,tag2,coresim,774349046,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.12903844996,-4772182.0681461785,4215814.582445776,-2.3223,-0.27814,0.22385,0.0441796,-0.236168,-0.0308329,-0.227571,-7.07817,6.77463,-0.00442022,0.000352661,0.00310737,4,0,41.63858598913138,-91.54054212168406,625.6799313768076,109.09612632277698,1.9298111294704616,0.5314769940181093
613,17498314698159483,2025-06-13,16:17:49.815,tag2,coresim,774905778,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.10993196267,-4772182.140239716,4215814.520637302,-2.32124,-0.277347,0.223309,0.0487443,-0.262503,-0.058622,-0.216366,-7.0752,6.78614,-0.0044015,0.00627195,-0.0065133,4,0,41.638585145200274,-91.54054186919171,625.7206414067135,109.04304895353856,1.9190756385006456,0.5806307382611924
613,17498314702832071,2025-06-13,16:17:50.283,tag2,coresim,775462512,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.12825816023,-4772182.057533171,4215814.613963744,-2.32302,-0.278916,0.222779,0.0310193,-0.335774,0.104689,-0.203937,-7.09639,6.77828,-0.010533,-3.12089E-06,0.00828597,4,0,41.63858626479604,-91.54054211574693,625.722572529189,109.08152485173132,2.003515393126168,0.49955923508796096
613,17498314707491596,2025-06-13,16:17:50.749,tag2,coresim,776019244,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.12157855494,-4772182.070409562,4215814.611532865,-2.32188,-0.279027,0.223593,0.031561,-0.353798,0.0834201,-0.212926,-7.07141,6.78425,0.00494037,0.00135759,0.0109741,4,0,41.63858617251367,-91.5405420314535,625.7483938792249,109.11963968487485,1.9758360518776863,0.567728460473113
613,17498314712162982,2025-06-13,16:17:51.216,tag2,coresim,776575976,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.10243598893,-4772182.141151097,4215814.547867206,-2.32142,-0.278765,0.223196,0.033839,-0.376648,0.058945,-0.193774,-7.05597,6.8007,0.00561865,-0.00331959,-0.00577677,4,0,41.63858532417687,-91.54054177896452,625.7817392464723,109.09303507954337,1.9809522717516401,0.589890716208455
613,17498314716493471,2025-06-13,16:17:51.649,tag2,coresim,777092942,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.11337758937,-4772181.99113108,4215814.713648062,-2.32222,-0.279803,0.22266,0.0219309,-0.215819,-0.00545054,-0.204337,-7.04814,6.79015,0.00638847,0.00781159,-0.00458043,4,0,41.638587335012694,-91.54054195864234,625.776137231008,109.1108213739425,2.044119635342657,0.5580263313123476
613,17498314721164744,2025-06-13,16:17:52.116,tag2,coresim,777649676,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.10124986536,-4772182.05771203,4215814.659485916,-2.32162,-0.279335,0.223467,0.0178526,-0.243284,-0.0369367,-0.213778,-7.05955,6.78603,0.00152196,-0.0050548,0.00598899,4,0,41.6385865743738,-91.54054179165657,625.820463780918,109.12628925245693,1.993282852777048,0.5866808935167322
613,17498314725828321,2025-06-13,16:17:52.582,tag2,coresim,778206408,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.09825755346,-4772181.955230638,4215814.784162513,-2.32295,-0.279139,0.224014,0.010084,-0.33152,0.109021,-0.213315,-7.07497,6.7886,-0.00540226,-0.00940949,-0.000533673,4,0,41.638588026595386,-91.54054178882303,625.8408602562266,109.14141092627536,1.9637287777581045,0.508754753650857
613,17498314730492231,2025-06-13,16:17:53.049,tag2,coresim,778763142,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.08564450945,-4772182.011725543,4215814.732917568,-2.32266,-0.278493,0.224291,0.0143922,-0.354339,0.0843014,-0.205384,-7.074,6.78606,-0.00144289,-0.00289307,0.00388759,4,0,41.638587345977356,-91.54054161926899,625.8667925613731,109.12799783526494,1.9266563502561862,0.5166132358753446
613,17498314734824470,2025-06-13,16:17:53.482,tag2,coresim,779280108,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.13212440244,-4772181.892787675,4215814.8388937935,-2.32274,-0.279754,0.224415,-0.00361403,-0.201904,0.00827948,-0.200794,-7.07314,6.78206,0.0114818,-0.000708443,0.000754216,4,0,41.6385887628227,-91.54054221528932,625.8093497931187,109.18176049726257,1.9727641550747883,0.5301065813485898
613,17498314739492382,2025-06-13,16:17:53.949,tag2,coresim,779836840,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.13341341077,-4772181.943775712,4215814.790045542,-2.32246,-0.279794,0.225106,0.000699778,-0.226194,-0.0162073,-0.197043,-7.07517,6.78024,-0.00453882,0.00398954,-0.0021066,4,0,41.63858812902619,-91.54054221430233,625.8279254013484,109.21202419023734,1.9470628176137326,0.5476666406592806
613,17498314744157483,2025-06-13,16:17:54.415,tag2,coresim,780393572,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.0738611841,-4772181.847012108,4215814.887881737,-2.32359,-0.279728,0.225839,0.0264828,-0.313719,0.12798,-0.206308,-7.06916,6.79306,-0.00430371,0.00120154,-0.00658612,4,0,41.63858937555174,-91.54054153104495,625.8000990738544,109.23989370721176,1.915423923479038,0.4830098768593444
613,17498314748161149,2025-06-13,16:17:54.816,tag2,coresim,780870772,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.07977182024,-4772182.537982455,4215815.482473162,-2.32498,-0.278239,0.223589,-0.0560371,-3.14127,2.8451,-0.206308,-7.06916,6.79306,-0.00430371,0.00120154,-0.00658612,4,0,41.638589243449765,-91.54054137900847,628.7902354219518,109.08908243251842,1.9440942618723267,0.37929039961486843
613,17498314748825735,2025-06-13,16:17:54.882,tag2,coresim,780950306,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.05416335679,-4772181.902432655,4215814.841480779,-2.3218,-0.279319,0.22656,0.0318969,-0.341098,0.0992057,-0.250048,-7.07792,6.78427,-0.00494869,-0.000856165,-0.0106703,4,0,41.63858873509132,-91.54054127683771,625.8334903991835,109.25403058235827,1.8703982358954931,0.5804099933775646
613,17498314753163756,2025-06-13,16:17:55.316,tag2,coresim,781467272,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.10016408651,-4772181.758232169,4215814.980963431,-2.3247,-0.280017,0.226089,0.0204833,-0.177578,0.0352428,-0.239536,-7.07241,6.78022,-0.00789066,-0.00136175,-0.00215446,4,0,41.638590528536376,-91.54054187526053,625.7871363190197,109.26138694426162,1.9172307769813859,0.42361581297629913
613,17498314757824362,2025-06-13,16:17:55.782,tag2,coresim,782024004,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.08720436702,-4772181.802231307,4215814.950538781,-2.32393,-0.27979,0.227342,0.0302908,-0.198989,0.0117202,-0.219463,-7.06407,6.76676,0.00826516,-0.00249359,-0.00863759,4,0,41.63859006279095,-91.54054170557914,625.8278038833038,109.30461729993645,1.8585232091262345,0.46631602217760454
613,17498314762494678,2025-06-13,16:17:56.249,tag2,coresim,782580738,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.0673303209,-4772181.850693079,4215814.905106821,-2.32242,-0.279217,0.227399,0.0428361,-0.223503,-0.0163867,-0.207191,-7.07585,6.78243,0.00413726,-0.00320724,-0.00621578,4,0,41.638589470492,-91.54054145150306,625.8462395700898,109.28494789655544,1.8331114939352626,0.544839632200663
613,17498314767160149,2025-06-13,16:17:56.716,tag2,coresim,783137470,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.08728396894,-4772181.835824291,4215814.88811808,-2.32205,-0.280021,0.227175,0.0330425,-0.351944,0.0831104,-0.199939,-7.09144,6.76917,-0.00100597,0.00130557,-0.00617208,4,0,41.63858944188577,-91.54054169569501,625.7740771655734,109.30661308587041,1.8744369702287926,0.577225163231972
613,17498314771824203,2025-06-13,16:17:57.182,tag2,coresim,783694202,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.06759290601,-4772181.892355534,4215814.811500782,-2.32249,-0.279839,0.227337,0.0397644,-0.377784,0.0517172,-0.208917,-7.08345,6.78185,-0.00422257,0.00140336,0.00230842,4,0,41.638588591466565,-91.54054144121055,625.7443230827874,109.30633463118235,1.8607260221059314,0.549644763399035
613,17498314776156046,2025-06-13,16:17:57.615,tag2,coresim,784211168,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.10657516046,-4772181.741223212,4215814.996438106,-2.32359,-0.280181,0.226056,0.0273063,-0.196823,0.00982208,-0.207385,-7.07438,6.77298,0.00417055,-0.00462828,-0.00844617,4,0,41.63859073334184,-91.54054195766568,625.779602136092,109.26632911876959,1.9251526438716773,0.4898697119238557
613,17498314780824209,2025-06-13,16:17:58.082,tag2,coresim,784767902,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.09365942687,-4772181.7835627645,4215814.945808182,-2.32249,-0.281088,0.225525,0.0315634,-0.218428,-0.0158765,-0.214428,-7.05323,6.78192,0.00697936,0.00123275,0.00507145,4,0,41.63859014155894,-91.54054178904751,625.7721596462745,109.27929502486643,1.9828165752026232,0.564408130474058
613,17498314785492102,2025-06-13,16:17:58.549,tag2,coresim,785324634,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.1200071036,-4772181.727103052,4215814.993974235,-2.32354,-0.282217,0.225355,0.0121867,-0.313377,0.121375,-0.225428,-7.07036,6.77978,0.00597651,0.00651954,0.0100815,4,0,41.6385907990408,-91.54054212337178,625.7405073428562,109.31578488878989,2.035163348512722,0.520233308119406
613,17498314789841434,2025-06-13,16:17:58.984,tag2,coresim,785841600,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.107868401,-4772181.769019668,4215814.943009139,-2.32362,-0.282348,0.226355,0.0152382,-0.100051,-0.12736,-0.221419,-7.08675,6.78164,0.0135686,0.00419552,-0.00337785,4,0,41.63859020740679,-91.54054196421254,625.7313488025301,109.36232380857975,2.0009161303914555,0.5191148828495835
613,17498314794491613,2025-06-13,16:17:59.449,tag2,coresim,786398334,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.15519593316,-4772181.706320428,4215815.010506459,-2.32464,-0.28342,0.225043,-0.0116649,-0.186917,0.0215256,-0.200556,-7.07519,6.77729,0.0101751,-0.00385846,-0.00220231,4,0,41.63859102890031,-91.54054255225638,625.7279260483493,109.34920811553397,2.0961267431030333,0.473822922924626
613,17498314798499596,2025-06-13,16:17:59.849,tag2,coresim,786875532,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.17590494551,-4772182.347054371,4215815.561256514,-2.32017,-0.281646,0.225453,-0.0918843,-3.01688,2.73233,-0.200556,-7.07519,6.77729,0.0101751,-0.00385846,-0.00220231,4,0,41.638590899834725,-91.54054259397299,628.5003365818889,109.29779743827177,2.008226233110402,0.7051688201318039
